opportunity_id,deal_stage,pipeline_status,engage_date,close_date,close_value,sales_agent,manager,regional_office,product,series,sales_price,account,sector,account_revenue,employees,office_location,won_flag,lost_flag,open_flag,sales_cycle_days,engage_year,engage_quarter,close_year,close_quarter
N128I4H8,Won,Won,2017-05-27,2017-06-07,66.0,Kary Hendrixson,Summer Sewald,West,MG Special,MG,55,Nam-zim,services,405.59,1179.0,Brazil,1,0,0,11.0,2017.0,2017Q2,2017.0,2017Q2
8NKLCSES,Won,Won,2017-05-27,2017-06-18,1115.0,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Basic,GTX,1096,Toughzap,retail,332.43,799.0,United States,1,0,0,22.0,2017.0,2017Q2,2017.0,2017Q2
1ZMWMU21,Won,Won,2017-05-27,2017-08-23,3407.0,Marty Freudenburg,Melvin Marxen,Central,MG Advanced,MG,3393,Conecom,technology,1520.66,1806.0,United States,1,0,0,88.0,2017.0,2017Q2,2017.0,2017Q3
R617R51D,Won,Won,2017-05-27,2017-09-03,540.0,Niesha Huffines,Melvin Marxen,Central,GTX Basic,GTX,550,Cancity,retail,718.62,2448.0,United States,1,0,0,99.0,2017.0,2017Q2,2017.0,2017Q3
W8E2YLNY,Won,Won,2017-05-27,2017-09-04,1095.0,Reed Clapper,Rocco Neubert,East,GTX Plus Basic,GTX,1096,Acme Corporation,technology,1100.04,2822.0,United States,1,0,0,100.0,2017.0,2017Q2,2017.0,2017Q3
TX9VFL4J,Won,Won,2017-05-27,2017-08-23,1019.0,Reed Clapper,Rocco Neubert,East,GTX Plus Basic,GTX,1096,Silis,medical,2818.38,6290.0,United States,1,0,0,88.0,2017.0,2017Q2,2017.0,2017Q3
5ELX1QYM,Lost,Lost,2017-05-27,2017-05-30,0.0,Vicki Laflamme,Celia Rouche,West,GTX Plus Basic,GTX,1096,Green-Plus,services,692.19,1922.0,United States,0,1,0,3.0,2017.0,2017Q2,2017.0,2017Q2
RTQVKK41,Lost,Lost,2017-05-27,2017-08-17,0.0,Vicki Laflamme,Celia Rouche,West,GTX Pro,GTX,4821,Scotfind,software,6354.87,16780.0,United States,0,1,0,82.0,2017.0,2017Q2,2017.0,2017Q3
9DEDEQ5O,Won,Won,2017-05-27,2017-09-14,4477.0,Vicki Laflamme,Celia Rouche,West,GTX Pro,GTX,4821,Green-Plus,services,692.19,1922.0,United States,1,0,0,110.0,2017.0,2017Q2,2017.0,2017Q3
Z8JLMCOM,Won,Won,2017-05-27,2017-06-02,4644.0,Vicki Laflamme,Celia Rouche,West,GTX Pro,GTX,4821,Hatfan,services,792.46,1299.0,United States,1,0,0,6.0,2017.0,2017Q2,2017.0,2017Q2
1O58TWRZ,Lost,Lost,2017-05-28,2017-08-20,0.0,Anna Snelling,Dustin Brinkmann,Central,GTX Basic,GTX,550,Finhigh,finance,1102.43,1759.0,United States,0,1,0,84.0,2017.0,2017Q2,2017.0,2017Q3
RHOZIG9P,Lost,Lost,2017-05-28,2017-06-13,0.0,Anna Snelling,Dustin Brinkmann,Central,GTX Plus Basic,GTX,1096,Cancity,retail,718.62,2448.0,United States,0,1,0,16.0,2017.0,2017Q2,2017.0,2017Q2
VXTVHC1Z,Engaging,Open,2017-05-28,,,Boris Faz,Rocco Neubert,East,GTX Plus Pro,GTX,5482,,,,,,0,0,1,,2017.0,2017Q2,,
52Q1PYGW,Won,Won,2017-05-28,2017-06-08,940.0,Boris Faz,Rocco Neubert,East,GTX Plus Basic,GTX,1096,Zotware,software,4478.47,13809.0,United States,1,0,0,11.0,2017.0,2017Q2,2017.0,2017Q2
56ZJUSNG,Won,Won,2017-05-28,2017-06-07,5378.0,Daniell Hammack,Rocco Neubert,East,GTX Pro,GTX,4821,Acme Corporation,technology,1100.04,2822.0,United States,1,0,0,10.0,2017.0,2017Q2,2017.0,2017Q2
Y92RU9V8,Won,Won,2017-05-28,2017-06-15,4712.0,Daniell Hammack,Rocco Neubert,East,GTX Pro,GTX,4821,Kan-code,software,11698.03,34288.0,United States,1,0,0,18.0,2017.0,2017Q2,2017.0,2017Q2
SXV6VZVC,Won,Won,2017-05-28,2017-08-25,1118.0,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,GTX,1096,Bioholding,medical,587.34,1356.0,Philipines,1,0,0,89.0,2017.0,2017Q2,2017.0,2017Q3
BGY307FC,Won,Won,2017-05-28,2017-08-11,5695.0,Donn Cantrell,Rocco Neubert,East,GTX Plus Pro,GTX,5482,Ganjaflex,retail,5158.71,17479.0,Japan,1,0,0,75.0,2017.0,2017Q2,2017.0,2017Q3
BAN0BVHW,Won,Won,2017-05-28,2017-08-05,4462.0,Donn Cantrell,Rocco Neubert,East,GTX Pro,GTX,4821,Yearin,retail,2261.05,3851.0,United States,1,0,0,69.0,2017.0,2017Q2,2017.0,2017Q3
GV9G96Z1,Lost,Lost,2017-05-28,2017-08-30,0.0,Garret Kinder,Cara Losch,East,GTX Pro,GTX,4821,Plussunin,retail,1419.98,4018.0,United States,0,1,0,94.0,2017.0,2017Q2,2017.0,2017Q3
Z75R686C,Won,Won,2017-05-28,2017-08-28,3701.0,Hayden Neloms,Celia Rouche,West,MG Advanced,MG,3393,Singletechno,retail,2214.94,5374.0,United States,1,0,0,92.0,2017.0,2017Q2,2017.0,2017Q3
BO1ZOZG2,Engaging,Open,2017-05-28,,,Kary Hendrixson,Summer Sewald,West,GTX Plus Basic,GTX,1096,Ontomedia,employment,882.12,2769.0,United States,0,0,1,,2017.0,2017Q2,,
OERROEPM,Engaging,Open,2017-05-28,,,Markita Hansen,Celia Rouche,West,GTX Basic,GTX,550,,,,,,0,0,1,,2017.0,2017Q2,,
12GLKKV4,Won,Won,2017-05-28,2017-06-08,941.0,Markita Hansen,Celia Rouche,West,GTX Plus Basic,GTX,1096,J-Texon,retail,1388.67,3583.0,United States,1,0,0,11.0,2017.0,2017Q2,2017.0,2017Q2
VDD7H92Q,Won,Won,2017-05-28,2017-06-05,1171.0,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,GTX,1096,Hatfan,services,792.46,1299.0,United States,1,0,0,8.0,2017.0,2017Q2,2017.0,2017Q2
83JP1K4E,Won,Won,2017-05-28,2017-08-28,24899.0,Rosalina Dieter,Celia Rouche,West,GTK 500,GTK,26768,Rantouch,telecommunications,1188.42,3015.0,United States,1,0,0,92.0,2017.0,2017Q2,2017.0,2017Q3
ME3H0RUJ,Won,Won,2017-05-28,2017-09-21,3418.0,Rosalina Dieter,Celia Rouche,West,MG Advanced,MG,3393,Rantouch,telecommunications,1188.42,3015.0,United States,1,0,0,116.0,2017.0,2017Q2,2017.0,2017Q3
W8E76HJG,Won,Won,2017-05-28,2017-06-08,537.0,Vicki Laflamme,Celia Rouche,West,GTX Basic,GTX,550,Hottechi,technology,8170.38,16499.0,Korea,1,0,0,11.0,2017.0,2017Q2,2017.0,2017Q2
MWSPTOQK,Engaging,Open,2017-05-28,,,Zane Levy,Summer Sewald,West,GTX Pro,GTX,4821,,,,,,0,0,1,,2017.0,2017Q2,,
IMB2N710,Won,Won,2017-05-28,2017-08-04,1053.0,Zane Levy,Summer Sewald,West,GTX Plus Basic,GTX,1096,Rantouch,telecommunications,1188.42,3015.0,United States,1,0,0,68.0,2017.0,2017Q2,2017.0,2017Q3
OJBBZHM4,Won,Won,2017-05-29,2017-06-11,497.0,Anna Snelling,Dustin Brinkmann,Central,GTX Basic,GTX,550,Genco Pura Olive Oil Company,retail,894.33,1635.0,Italy,1,0,0,13.0,2017.0,2017Q2,2017.0,2017Q2
2PQORQGO,Won,Won,2017-05-29,2017-09-13,5714.0,Boris Faz,Rocco Neubert,East,GTX Plus Pro,GTX,5482,Zencorporation,technology,40.79,142.0,China,1,0,0,107.0,2017.0,2017Q2,2017.0,2017Q3
I3RW4OMF,Won,Won,2017-05-29,2017-08-29,611.0,Cecily Lampkin,Dustin Brinkmann,Central,GTX Basic,GTX,550,Bioholding,medical,587.34,1356.0,Philipines,1,0,0,92.0,2017.0,2017Q2,2017.0,2017Q3
RY6T3GLC,Engaging,Open,2017-05-29,,,Corliss Cosme,Cara Losch,East,GTX Pro,GTX,4821,Zathunicon,retail,71.12,144.0,United States,0,0,1,,2017.0,2017Q2,,
LG8ZAMCB,Won,Won,2017-05-29,2017-06-11,5642.0,Corliss Cosme,Cara Losch,East,GTX Pro,GTX,4821,Opentech,finance,355.23,853.0,United States,1,0,0,13.0,2017.0,2017Q2,2017.0,2017Q2
XJ8UTM6B,Won,Won,2017-05-29,2017-06-11,5081.0,Corliss Cosme,Cara Losch,East,GTX Pro,GTX,4821,Umbrella Corporation,finance,2022.14,5113.0,United States,1,0,0,13.0,2017.0,2017Q2,2017.0,2017Q2
CVGTFBZE,Won,Won,2017-05-29,2017-08-02,3985.0,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,GTX,4821,Cancity,retail,718.62,2448.0,United States,1,0,0,65.0,2017.0,2017Q2,2017.0,2017Q3
RW02HG5P,Won,Won,2017-05-29,2017-06-11,3313.0,Donn Cantrell,Rocco Neubert,East,MG Advanced,MG,3393,Bluth Company,technology,1242.32,3027.0,United States,1,0,0,13.0,2017.0,2017Q2,2017.0,2017Q2
7W8CQJ2Z,Won,Won,2017-05-29,2017-06-11,3850.0,Elease Gluck,Celia Rouche,West,MG Advanced,MG,3393,Plexzap,retail,2437.85,4874.0,United States,1,0,0,13.0,2017.0,2017Q2,2017.0,2017Q2
M03IHS3P,Won,Won,2017-05-29,2017-08-06,917.0,Gladys Colclough,Melvin Marxen,Central,GTX Plus Basic,GTX,1096,Scottech,marketing,45.39,100.0,United States,1,0,0,69.0,2017.0,2017Q2,2017.0,2017Q3
GX3SHSEA,Won,Won,2017-05-29,2017-08-08,56.0,Gladys Colclough,Melvin Marxen,Central,MG Special,MG,55,Streethex,retail,1376.8,1165.0,Belgium,1,0,0,71.0,2017.0,2017Q2,2017.0,2017Q3
8G3HB5S6,Engaging,Open,2017-05-29,,,James Ascencio,Summer Sewald,West,GTX Basic,GTX,550,,,,,,0,0,1,,2017.0,2017Q2,,
9KTHISLX,Lost,Lost,2017-05-29,2017-08-18,0.0,James Ascencio,Summer Sewald,West,MG Advanced,MG,3393,Lexiqvolax,medical,1618.89,3889.0,United States,0,1,0,81.0,2017.0,2017Q2,2017.0,2017Q3
Q808L4HZ,Won,Won,2017-05-29,2017-08-07,5194.0,James Ascencio,Summer Sewald,West,GTX Pro,GTX,4821,Newex,services,1012.72,3492.0,Germany,1,0,0,70.0,2017.0,2017Q2,2017.0,2017Q3
IWQP4M72,Lost,Lost,2017-05-29,2017-08-29,0.0,Jonathan Berthelot,Melvin Marxen,Central,GTX Plus Basic,GTX,1096,Bioholding,medical,587.34,1356.0,Philipines,0,1,0,92.0,2017.0,2017Q2,2017.0,2017Q3
MPME6VZD,Engaging,Open,2017-05-29,,,Kami Bicknell,Summer Sewald,West,GTX Plus Basic,GTX,1096,Dontechi,software,4618.0,10083.0,United States,0,0,1,,2017.0,2017Q2,,
EUYJDW9C,Engaging,Open,2017-05-29,,,Kary Hendrixson,Summer Sewald,West,GTX Pro,GTX,4821,,,,,,0,0,1,,2017.0,2017Q2,,
3GOXMQPF,Won,Won,2017-05-29,2017-08-17,1002.0,Kary Hendrixson,Summer Sewald,West,GTX Plus Basic,GTX,1096,Golddex,finance,52.5,165.0,United States,1,0,0,80.0,2017.0,2017Q2,2017.0,2017Q3
1WZ5N86Q,Won,Won,2017-05-29,2017-08-17,6042.0,Kary Hendrixson,Summer Sewald,West,GTX Plus Pro,GTX,5482,Hottechi,technology,8170.38,16499.0,Korea,1,0,0,80.0,2017.0,2017Q2,2017.0,2017Q3
C3QK8M7F,Won,Won,2017-05-29,2017-06-15,4423.0,Markita Hansen,Celia Rouche,West,GTX Plus Pro,GTX,5482,Sonron,telecommunications,1699.85,5108.0,United States,1,0,0,17.0,2017.0,2017Q2,2017.0,2017Q2
9BXXDYH9,Won,Won,2017-05-29,2017-08-18,45.0,Markita Hansen,Celia Rouche,West,MG Special,MG,55,Groovestreet,retail,223.8,299.0,United States,1,0,0,81.0,2017.0,2017Q2,2017.0,2017Q3
YRTI0EKE,Engaging,Open,2017-05-29,,,Rosalina Dieter,Celia Rouche,West,GTX Basic,GTX,550,,,,,,0,0,1,,2017.0,2017Q2,,
4X3H9YD5,Won,Won,2017-05-29,2017-08-29,25791.0,Rosalina Dieter,Celia Rouche,West,GTK 500,GTK,26768,Kan-code,software,11698.03,34288.0,United States,1,0,0,92.0,2017.0,2017Q2,2017.0,2017Q3
K83L4L0I,Won,Won,2017-05-29,2017-06-17,2918.0,Rosie Papadopoulos,Cara Losch,East,MG Advanced,MG,3393,Mathtouch,marketing,3027.46,9516.0,Jordan,1,0,0,19.0,2017.0,2017Q2,2017.0,2017Q2
E9C7WXQL,Won,Won,2017-05-29,2017-09-19,959.0,Versie Hillebrand,Dustin Brinkmann,Central,GTX Plus Basic,GTX,1096,Streethex,retail,1376.8,1165.0,Belgium,1,0,0,113.0,2017.0,2017Q2,2017.0,2017Q3
UMXZFLO8,Engaging,Open,2017-05-29,,,Zane Levy,Summer Sewald,West,GTX Pro,GTX,4821,,,,,,0,0,1,,2017.0,2017Q2,,
AAVJHH3M,Won,Won,2017-05-29,2017-06-06,5532.0,Zane Levy,Summer Sewald,West,GTX Pro,GTX,4821,Green-Plus,services,692.19,1922.0,United States,1,0,0,8.0,2017.0,2017Q2,2017.0,2017Q2
NEVHU7GV,Lost,Lost,2017-05-30,2017-08-07,0.0,Boris Faz,Rocco Neubert,East,GTX Plus Basic,GTX,1096,Ontomedia,employment,882.12,2769.0,United States,0,1,0,69.0,2017.0,2017Q2,2017.0,2017Q3
POLWB0UX,Won,Won,2017-05-30,2017-06-06,4687.0,Corliss Cosme,Cara Losch,East,GTX Pro,GTX,4821,Xx-zobam,entertainment,3838.39,8274.0,United States,1,0,0,7.0,2017.0,2017Q2,2017.0,2017Q2
ZSHK2ZXD,Won,Won,2017-05-30,2017-06-21,602.0,Darcel Schlecht,Melvin Marxen,Central,GTX Basic,GTX,550,dambase,marketing,2173.98,2928.0,United States,1,0,0,22.0,2017.0,2017Q2,2017.0,2017Q2
PF7GFMLQ,Won,Won,2017-05-30,2017-08-10,595.0,Donn Cantrell,Rocco Neubert,East,GTX Basic,GTX,550,Condax,medical,4.54,9.0,United States,1,0,0,72.0,2017.0,2017Q2,2017.0,2017Q3
LKMZWCKQ,Lost,Lost,2017-05-30,2017-09-06,0.0,Gladys Colclough,Melvin Marxen,Central,GTX Pro,GTX,4821,Funholding,finance,2819.5,7227.0,United States,0,1,0,99.0,2017.0,2017Q2,2017.0,2017Q3
3D6ZHLF0,Lost,Lost,2017-05-30,2017-08-05,0.0,Kami Bicknell,Summer Sewald,West,GTX Basic,GTX,550,Zoomit,entertainment,324.19,978.0,United States,0,1,0,67.0,2017.0,2017Q2,2017.0,2017Q3
3R8PJCCW,Won,Won,2017-05-30,2017-09-03,2868.0,Kary Hendrixson,Summer Sewald,West,MG Advanced,MG,3393,Blackzim,retail,497.11,1588.0,United States,1,0,0,96.0,2017.0,2017Q2,2017.0,2017Q3
CPWTJ2WC,Won,Won,2017-05-30,2017-06-03,3236.0,Marty Freudenburg,Melvin Marxen,Central,MG Advanced,MG,3393,Finhigh,finance,1102.43,1759.0,United States,1,0,0,4.0,2017.0,2017Q2,2017.0,2017Q2
QZLWUJEJ,Lost,Lost,2017-05-30,2017-05-31,0.0,Reed Clapper,Rocco Neubert,East,GTX Pro,GTX,4821,Ganjaflex,retail,5158.71,17479.0,Japan,0,1,0,1.0,2017.0,2017Q2,2017.0,2017Q2
NDVZAHYA,Won,Won,2017-05-30,2017-08-15,524.0,Vicki Laflamme,Celia Rouche,West,GTX Basic,GTX,550,Golddex,finance,52.5,165.0,United States,1,0,0,77.0,2017.0,2017Q2,2017.0,2017Q3
1R8VKE8O,Won,Won,2017-05-30,2017-08-15,5631.0,Vicki Laflamme,Celia Rouche,West,GTX Plus Pro,GTX,5482,Golddex,finance,52.5,165.0,United States,1,0,0,77.0,2017.0,2017Q2,2017.0,2017Q3
QNVW1NSS,Engaging,Open,2017-05-30,,,Wilburn Farren,Cara Losch,East,MG Advanced,MG,3393,,,,,,0,0,1,,2017.0,2017Q2,,
LNX7ULEG,Won,Won,2017-05-30,2017-08-22,5572.0,Zane Levy,Summer Sewald,West,GTX Plus Pro,GTX,5482,Sonron,telecommunications,1699.85,5108.0,United States,1,0,0,84.0,2017.0,2017Q2,2017.0,2017Q3
42N0IWF8,Won,Won,2017-05-30,2017-06-05,5644.0,Zane Levy,Summer Sewald,West,GTX Pro,GTX,4821,Condax,medical,4.54,9.0,United States,1,0,0,6.0,2017.0,2017Q2,2017.0,2017Q2
N60TC14O,Lost,Lost,2017-05-31,2017-08-05,0.0,Cecily Lampkin,Dustin Brinkmann,Central,GTX Plus Pro,GTX,5482,Zumgoity,medical,441.08,1210.0,United States,0,1,0,66.0,2017.0,2017Q2,2017.0,2017Q3
V6YYDG56,Lost,Lost,2017-05-31,2017-06-16,0.0,Daniell Hammack,Rocco Neubert,East,GTX Plus Pro,GTX,5482,Donquadtech,technology,1712.68,3194.0,United States,0,1,0,16.0,2017.0,2017Q2,2017.0,2017Q2
S1AU0IZX,Won,Won,2017-05-31,2017-06-04,4192.0,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,GTX,4821,Inity,marketing,2403.58,8801.0,United States,1,0,0,4.0,2017.0,2017Q2,2017.0,2017Q2
GFXKHCEM,Lost,Lost,2017-05-31,2017-09-05,0.0,Elease Gluck,Celia Rouche,West,MG Special,MG,55,Fasehatice,retail,4968.91,7523.0,United States,0,1,0,97.0,2017.0,2017Q2,2017.0,2017Q3
YH2NHVXC,Lost,Lost,2017-05-31,2017-08-26,0.0,Elease Gluck,Celia Rouche,West,MG Advanced,MG,3393,Blackzim,retail,497.11,1588.0,United States,0,1,0,87.0,2017.0,2017Q2,2017.0,2017Q3
JSNPH01N,Won,Won,2017-05-31,2017-06-10,56.0,Elease Gluck,Celia Rouche,West,MG Special,MG,55,Sonron,telecommunications,1699.85,5108.0,United States,1,0,0,10.0,2017.0,2017Q2,2017.0,2017Q2
CQDULMXS,Won,Won,2017-05-31,2017-08-05,607.0,Garret Kinder,Cara Losch,East,GTX Basic,GTX,550,Gekko & Co,retail,2520.83,3502.0,United States,1,0,0,66.0,2017.0,2017Q2,2017.0,2017Q3
VKM187MX,Won,Won,2017-05-31,2017-06-09,48.0,Gladys Colclough,Melvin Marxen,Central,MG Special,MG,55,Condax,medical,4.54,9.0,United States,1,0,0,9.0,2017.0,2017Q2,2017.0,2017Q2
GIPPUV2F,Engaging,Open,2017-05-31,,,Hayden Neloms,Celia Rouche,West,GTX Plus Basic,GTX,1096,Nam-zim,services,405.59,1179.0,Brazil,0,0,1,,2017.0,2017Q2,,
4IUJNFPF,Lost,Lost,2017-05-31,2017-08-18,0.0,James Ascencio,Summer Sewald,West,GTX Basic,GTX,550,Singletechno,retail,2214.94,5374.0,United States,0,1,0,79.0,2017.0,2017Q2,2017.0,2017Q3
ZE7PM90V,Won,Won,2017-05-31,2017-08-23,570.0,James Ascencio,Summer Sewald,West,GTX Basic,GTX,550,Blackzim,retail,497.11,1588.0,United States,1,0,0,84.0,2017.0,2017Q2,2017.0,2017Q3
CAAYFKK8,Won,Won,2017-05-31,2017-06-04,1056.0,James Ascencio,Summer Sewald,West,GTX Plus Basic,GTX,1096,Singletechno,retail,2214.94,5374.0,United States,1,0,0,4.0,2017.0,2017Q2,2017.0,2017Q2
HTBPSC2D,Engaging,Open,2017-05-31,,,Kami Bicknell,Summer Sewald,West,GTX Basic,GTX,550,,,,,,0,0,1,,2017.0,2017Q2,,
NQZNAEYQ,Won,Won,2017-05-31,2017-09-03,560.0,Kami Bicknell,Summer Sewald,West,GTX Basic,GTX,550,Lexiqvolax,medical,1618.89,3889.0,United States,1,0,0,95.0,2017.0,2017Q2,2017.0,2017Q3
J47DPNB5,Lost,Lost,2017-05-31,2017-08-03,0.0,Kary Hendrixson,Summer Sewald,West,GTX Plus Pro,GTX,5482,Plexzap,retail,2437.85,4874.0,United States,0,1,0,64.0,2017.0,2017Q2,2017.0,2017Q3
37B8ES7X,Won,Won,2017-05-31,2017-06-21,588.0,Kary Hendrixson,Summer Sewald,West,GTX Basic,GTX,550,Groovestreet,retail,223.8,299.0,United States,1,0,0,21.0,2017.0,2017Q2,2017.0,2017Q2
KYABDCKE,Won,Won,2017-05-31,2017-09-02,4356.0,Kary Hendrixson,Summer Sewald,West,GTX Pro,GTX,4821,Y-corporation,employment,2871.35,9561.0,United States,1,0,0,94.0,2017.0,2017Q2,2017.0,2017Q3
3CP9VXC1,Won,Won,2017-05-31,2017-08-15,69.0,Kary Hendrixson,Summer Sewald,West,MG Special,MG,55,Labdrill,medical,2741.37,9226.0,United States,1,0,0,76.0,2017.0,2017Q2,2017.0,2017Q3
9XGT3451,Won,Won,2017-05-31,2017-08-02,505.0,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,GTX,550,Rangreen,technology,2938.67,8775.0,Panama,1,0,0,63.0,2017.0,2017Q2,2017.0,2017Q3
AG0H8IAZ,Won,Won,2017-05-31,2017-09-23,510.0,Markita Hansen,Celia Rouche,West,GTX Basic,GTX,550,Sonron,telecommunications,1699.85,5108.0,United States,1,0,0,115.0,2017.0,2017Q2,2017.0,2017Q3
28FTXKAB,Won,Won,2017-05-31,2017-09-23,3722.0,Markita Hansen,Celia Rouche,West,MG Advanced,MG,3393,Zoomit,entertainment,324.19,978.0,United States,1,0,0,115.0,2017.0,2017Q2,2017.0,2017Q3
SIBR2J01,Engaging,Open,2017-05-31,,,Maureen Marcano,Summer Sewald,West,MG Special,MG,55,,,,,,0,0,1,,2017.0,2017Q2,,
ROUOR5L0,Won,Won,2017-05-31,2017-08-02,1145.0,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,GTX,1096,Finjob,employment,2059.9,3644.0,United States,1,0,0,63.0,2017.0,2017Q2,2017.0,2017Q3
QPMZ5RG0,Won,Won,2017-05-31,2017-08-27,53.0,Moses Frase,Dustin Brinkmann,Central,MG Special,MG,55,Streethex,retail,1376.8,1165.0,Belgium,1,0,0,88.0,2017.0,2017Q2,2017.0,2017Q3
2PMIYAFN,Won,Won,2017-05-31,2017-06-15,1120.0,Reed Clapper,Rocco Neubert,East,GTX Plus Basic,GTX,1096,Kan-code,software,11698.03,34288.0,United States,1,0,0,15.0,2017.0,2017Q2,2017.0,2017Q2
CRWE8FRT,Won,Won,2017-05-31,2017-09-22,3404.0,Reed Clapper,Rocco Neubert,East,MG Advanced,MG,3393,Initech,telecommunications,6395.05,20275.0,United States,1,0,0,114.0,2017.0,2017Q2,2017.0,2017Q3
FC1LS6PY,Lost,Lost,2017-05-31,2017-06-08,0.0,Versie Hillebrand,Dustin Brinkmann,Central,MG Advanced,MG,3393,Zumgoity,medical,441.08,1210.0,United States,0,1,0,8.0,2017.0,2017Q2,2017.0,2017Q2
6FI9HAX7,Won,Won,2017-05-31,2017-06-13,46.0,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,MG,55,Ron-tech,medical,3922.42,6837.0,United States,1,0,0,13.0,2017.0,2017Q2,2017.0,2017Q2
JL86Q0B4,Won,Won,2017-05-31,2017-06-14,53.0,Wilburn Farren,Cara Losch,East,MG Special,MG,55,The New York Inquirer,medical,439.21,792.0,United States,1,0,0,14.0,2017.0,2017Q2,2017.0,2017Q2
Y2A8EUBM,Lost,Lost,2017-05-31,2017-08-20,0.0,Zane Levy,Summer Sewald,West,GTX Basic,GTX,550,Singletechno,retail,2214.94,5374.0,United States,0,1,0,81.0,2017.0,2017Q2,2017.0,2017Q3
C2MKJA8V,Won,Won,2017-05-31,2017-06-05,4988.0,Zane Levy,Summer Sewald,West,GTX Pro,GTX,4821,Condax,medical,4.54,9.0,United States,1,0,0,5.0,2017.0,2017Q2,2017.0,2017Q2
IJ4Y77D9,Won,Won,2017-05-31,2017-08-12,53.0,Zane Levy,Summer Sewald,West,MG Special,MG,55,Rantouch,telecommunications,1188.42,3015.0,United States,1,0,0,73.0,2017.0,2017Q2,2017.0,2017Q3
CGCPVYNI,Won,Won,2017-06-01,2017-06-08,523.0,Anna Snelling,Dustin Brinkmann,Central,GTX Basic,GTX,550,Isdom,medical,3178.24,4540.0,United States,1,0,0,7.0,2017.0,2017Q2,2017.0,2017Q2
ST8ZOXKI,Won,Won,2017-06-01,2017-06-11,63.0,Anna Snelling,Dustin Brinkmann,Central,MG Special,MG,55,Hottechi,technology,8170.38,16499.0,Korea,1,0,0,10.0,2017.0,2017Q2,2017.0,2017Q2
P07OGZ3F,Won,Won,2017-06-01,2017-08-28,54.0,Anna Snelling,Dustin Brinkmann,Central,MG Special,MG,55,Stanredtax,finance,1698.2,3798.0,United States,1,0,0,88.0,2017.0,2017Q2,2017.0,2017Q3
0DLEXLEV,Won,Won,2017-06-01,2017-09-07,6117.0,Boris Faz,Rocco Neubert,East,GTX Plus Pro,GTX,5482,Yearin,retail,2261.05,3851.0,United States,1,0,0,98.0,2017.0,2017Q2,2017.0,2017Q3
27UN3UX8,Won,Won,2017-06-01,2017-06-09,5112.0,Cassey Cress,Rocco Neubert,East,GTX Plus Pro,GTX,5482,Ontomedia,employment,882.12,2769.0,United States,1,0,0,8.0,2017.0,2017Q2,2017.0,2017Q2
NR5D7201,Won,Won,2017-06-01,2017-09-03,3527.0,Corliss Cosme,Cara Losch,East,MG Advanced,MG,3393,Kan-code,software,11698.03,34288.0,United States,1,0,0,94.0,2017.0,2017Q2,2017.0,2017Q3
UGTXH980,Engaging,Open,2017-06-01,,,Daniell Hammack,Rocco Neubert,East,GTX Pro,GTX,4821,,,,,,0,0,1,,2017.0,2017Q2,,
LKBS2IJC,Lost,Lost,2017-06-01,2017-06-11,0.0,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Pro,GTX,5482,Konmatfix,marketing,375.43,1190.0,United States,0,1,0,10.0,2017.0,2017Q2,2017.0,2017Q2
MFO940S8,Lost,Lost,2017-06-01,2017-08-24,0.0,Darcel Schlecht,Melvin Marxen,Central,MG Special,MG,55,Finhigh,finance,1102.43,1759.0,United States,0,1,0,84.0,2017.0,2017Q2,2017.0,2017Q3
5O0597PP,Lost,Lost,2017-06-01,2017-08-07,0.0,Darcel Schlecht,Melvin Marxen,Central,MG Advanced,MG,3393,Warephase,services,2041.73,5276.0,United States,0,1,0,67.0,2017.0,2017Q2,2017.0,2017Q3
C4FEG98K,Won,Won,2017-06-01,2017-06-14,565.0,Darcel Schlecht,Melvin Marxen,Central,GTX Basic,GTX,550,Inity,marketing,2403.58,8801.0,United States,1,0,0,13.0,2017.0,2017Q2,2017.0,2017Q2
EKH5O1HH,Won,Won,2017-06-01,2017-06-09,3771.0,Darcel Schlecht,Melvin Marxen,Central,MG Advanced,MG,3393,Ron-tech,medical,3922.42,6837.0,United States,1,0,0,8.0,2017.0,2017Q2,2017.0,2017Q2
BZ9C1LQT,Lost,Lost,2017-06-01,2017-08-09,0.0,Elease Gluck,Celia Rouche,West,MG Advanced,MG,3393,Fasehatice,retail,4968.91,7523.0,United States,0,1,0,69.0,2017.0,2017Q2,2017.0,2017Q3
ZT6D57ED,Won,Won,2017-06-01,2017-09-02,6274.0,Gladys Colclough,Melvin Marxen,Central,GTX Plus Pro,GTX,5482,Scottech,marketing,45.39,100.0,United States,1,0,0,93.0,2017.0,2017Q2,2017.0,2017Q3
NKERMTB8,Lost,Lost,2017-06-01,2017-08-03,0.0,Hayden Neloms,Celia Rouche,West,MG Advanced,MG,3393,Plexzap,retail,2437.85,4874.0,United States,0,1,0,63.0,2017.0,2017Q2,2017.0,2017Q3
